연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
Coal,태안#3,500.0,2025-01-08,0:00,2025-01-11,0:00,충남,충청남도 태안군
Coal,태안#3,500.0,2025-04-07,0:00,2025-04-30,0:00,충남,충청남도 태안군
Coal,태안#3,500.0,2025-10-16,0:00,2025-10-20,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-02-24,0:00,2025-03-03,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-03-08,0:00,2025-03-10,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-03-15,0:00,2025-03-17,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-03-22,0:00,2025-03-24,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-03-29,0:00,2025-03-31,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-06-03,0:00,2025-06-06,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-09-22,0:00,2025-12-15,0:00,충남,충청남도 태안군
Coal,태안#4,500.0,2025-12-20,0:00,2025-12-30,0:00,충남,충청남도 태안군
Coal,태안#5,500.0,2024-12-01,0:00,2025-11-01,0:00,충남,충청남도 태안군
Coal,태안#6,500.0,2024-09-01,0:00,2025-07-11,0:00,충남,충청남도 태안군
Coal,태안#6,500.0,2025-08-30,0:00,2025-09-17,0:00,충남,충청남도 태안군
Coal,태안#6,500.0,2025-11-25,0:00,2025-12-02,0:00,충남,충청남도 태안군
Coal,태안#7,500.0,2025-03-08,0:00,2025-03-10,0:00,충남,충청남도 태안군
Coal,태안#7,500.0,2025-03-15,0:00,2025-03-17,0:00,충남,충청남도 태안군
Coal,태안#7,500.0,2025-03-22,0:00,2025-03-24,0:00,충남,충청남도 태안군
Coal,태안#7,500.0,2025-03-29,0:00,2025-03-31,0:00,충남,충청남도 태안군
Coal,태안#7,500.0,2025-05-19,0:00,2025-05-31,0:00,충남,충청남도 태안군
Coal,태안#7,500.0,2025-12-16,0:00,2025-12-24,0:00,충남,충청남도 태안군
Coal,태안#8,500.0,2025-03-02,0:00,2025-03-08,0:00,충남,충청남도 태안군
Coal,태안#8,500.0,2025-07-02,0:00,2025-07-07,0:00,충남,충청남도 태안군
Coal,태안#8,500.0,2025-09-12,0:00,2025-11-26,0:00,충남,충청남도 태안군
Coal,태안#9,1050.0,2025-03-25,0:00,2025-04-21,0:00,충남,충청남도 태안군
IGCC,태안IGCC GT#1,210.6,2025-03-06,0:00,2025-05-27,0:00,,
IGCC,태안IGCC GT#1,210.6,2025-06-24,10:00,2025-07-07,16:00,,
IGCC,태안IGCC GT#1,210.6,2025-07-26,0:00,2025-07-27,0:00,,
IGCC,태안IGCC GT#1,210.6,2025-09-05,0:00,2025-09-08,0:00,,
IGCC,태안IGCC GT#1,210.6,2025-11-07,0:00,2025-12-03,0:00,,
IGCC,태안IGCC GT#1,210.6,2025-12-11,0:00,2026-03-01,0:00,,
IGCC,태안IGCC ST#1,135.7,2025-03-06,0:00,2025-05-27,0:00,,
IGCC,태안IGCC ST#1,135.7,2025-06-24,10:00,2025-07-07,16:00,,
IGCC,태안IGCC ST#1,135.7,2025-07-26,0:00,2025-07-27,0:00,,
IGCC,태안IGCC ST#1,135.7,2025-09-05,0:00,2025-09-08,0:00,,
IGCC,태안IGCC ST#1,135.7,2025-11-07,0:00,2025-12-03,0:00,,
IGCC,태안IGCC ST#1,135.7,2025-12-11,0:00,2026-03-01,0:00,,
LNG,통영천연가스GT#1,331.5,2025-01-30,8:00,2025-02-02,17:59,경남,경상남도 통영시
LNG,통영천연가스GT#1,331.5,2025-02-08,0:00,2025-02-11,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#1,331.5,2025-04-19,0:00,2025-04-25,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#1,331.5,2025-06-01,0:00,2025-06-02,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#1,331.5,2025-07-06,6:00,2025-07-06,15:59,경남,경상남도 통영시
LNG,통영천연가스GT#1,331.5,2025-10-06,0:00,2025-10-13,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#1,331.5,2025-11-27,0:00,2025-12-01,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#2,331.5,2025-01-30,8:00,2025-02-02,17:59,경남,경상남도 통영시
LNG,통영천연가스GT#2,331.5,2025-02-08,0:00,2025-02-11,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#2,331.5,2025-04-19,0:00,2025-04-25,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#2,331.5,2025-06-01,0:00,2025-06-02,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#2,331.5,2025-10-06,0:00,2025-10-13,0:00,경남,경상남도 통영시
LNG,통영천연가스GT#2,331.5,2025-11-27,0:00,2025-12-01,0:00,경남,경상남도 통영시
LNG,통영천연가스ST,349.0,2025-01-30,8:00,2025-02-02,17:59,경남,경상남도 통영시
LNG,통영천연가스ST,349.0,2025-02-08,0:00,2025-02-11,0:00,경남,경상남도 통영시
LNG,통영천연가스ST,349.0,2025-04-19,0:00,2025-04-25,0:00,경남,경상남도 통영시
LNG,통영천연가스ST,349.0,2025-06-01,0:00,2025-06-02,0:00,경남,경상남도 통영시
LNG,통영천연가스ST,349.0,2025-10-06,0:00,2025-10-13,0:00,경남,경상남도 통영시
LNG,통영천연가스ST,349.0,2025-11-27,0:00,2025-12-01,0:00,경남,경상남도 통영시
LNG,파주GT#1,163.4,2025-02-01,0:00,2025-02-03,0:00,경기,경기도 파주시
LNG,파주GT#1,163.4,2025-05-19,0:00,2025-06-13,0:00,경기,경기도 파주시
LNG,파주GT#1,163.4,2025-07-12,0:00,2025-07-13,0:00,경기,경기도 파주시
LNG,파주GT#1,163.4,2025-10-25,0:00,2025-10-26,0:00,경기,경기도 파주시
LNG,파주GT#1,163.4,2025-10-31,0:00,2026-01-01,0:00,경기,경기도 파주시
LNG,파주GT#2,163.4,2025-05-19,0:00,2025-06-13,0:00,경기,경기도 파주시
LNG,파주GT#2,163.4,2025-07-13,0:00,2025-07-14,0:00,경기,경기도 파주시
LNG,파주GT#2,163.4,2025-09-20,0:00,2025-09-22,0:00,경기,경기도 파주시
LNG,파주GT#2,163.4,2025-10-18,0:00,2025-10-20,0:00,경기,경기도 파주시
LNG,파주GT#2,163.4,2025-10-26,0:00,2025-10-27,0:00,경기,경기도 파주시
LNG,파주GT#2,163.4,2025-10-31,0:00,2026-01-01,0:00,경기,경기도 파주시
LNG,파주ST#1,188.7,2025-05-19,0:00,2025-06-13,0:00,경기,경기도 파주시
LNG,파주ST#1,188.7,2025-10-31,0:00,2026-03-01,0:00,경기,경기도 파주시
LNG,파주문산GT#1,275.5,2025-01-25,0:00,2025-01-28,0:00,경기,경기도 파주시
LNG,파주문산GT#1,275.5,2025-05-17,0:00,2025-05-19,0:00,경기,경기도 파주시
LNG,파주문산GT#1,275.5,2025-10-18,0:00,2025-10-20,0:00,경기,경기도 파주시
LNG,파주문산GT#2,275.5,2025-01-25,0:00,2025-01-28,0:00,경기,경기도 파주시
LNG,파주문산GT#2,275.5,2025-05-17,0:00,2025-05-19,0:00,경기,경기도 파주시
LNG,파주문산GT#2,275.5,2025-10-18,0:00,2025-10-20,0:00,경기,경기도 파주시
LNG,파주문산GT#3,275.5,2025-01-28,0:00,2025-01-31,0:00,경기,경기도 파주시
LNG,파주문산GT#3,275.5,2025-05-05,0:00,2025-05-07,0:00,경기,경기도 파주시
LNG,파주문산GT#3,275.5,2025-10-05,0:00,2025-11-19,0:00,경기,경기도 파주시
LNG,파주문산GT#3,275.5,2025-11-21,22:00,2025-11-24,0:00,경기,경기도 파주시
LNG,파주문산GT#4,275.5,2025-01-28,0:00,2025-01-31,0:00,경기,경기도 파주시
LNG,파주문산GT#4,275.5,2025-05-25,1:00,2025-05-25,4:59,경기,경기도 파주시
LNG,파주문산GT#4,275.5,2025-10-01,0:00,2025-11-15,0:00,경기,경기도 파주시
LNG,파주문산ST#1,296.6,2025-01-25,0:00,2025-01-28,0:00,경기,경기도 파주시
LNG,파주문산ST#1,296.6,2025-05-17,0:00,2025-05-19,0:00,경기,경기도 파주시
LNG,파주문산ST#1,296.6,2025-10-18,0:00,2025-10-20,0:00,경기,경기도 파주시
LNG,파주문산ST#2,296.6,2025-01-28,0:00,2025-01-31,0:00,경기,경기도 파주시
LNG,파주문산ST#2,296.6,2025-05-05,0:00,2025-05-07,0:00,경기,경기도 파주시
LNG,파주문산ST#2,296.6,2025-10-05,0:00,2025-11-15,0:00,경기,경기도 파주시
LNG,판교GT#1,77.9,2025-03-24,0:00,2025-06-06,0:00,경기,경기도 성남시
LNG,판교GT#1,77.9,2025-06-09,0:00,2025-06-21,0:00,경기,경기도 성남시
LNG,판교GT#1,77.9,2025-07-06,9:00,2025-07-07,0:00,경기,경기도 성남시
LNG,판교GT#1,77.9,2025-09-27,0:00,2025-09-29,0:00,경기,경기도 성남시
LNG,판교GT#1,77.9,2025-10-25,0:00,2025-10-29,0:00,경기,경기도 성남시
LNG,판교ST#1,68.5,2025-03-24,0:00,2025-06-06,0:00,경기,경기도 성남시
LNG,판교ST#1,68.5,2025-06-09,0:00,2025-06-21,0:00,경기,경기도 성남시
LNG,판교ST#1,68.5,2025-07-06,9:00,2025-07-07,0:00,경기,경기도 성남시
LNG,판교ST#1,68.5,2025-09-27,0:00,2025-09-29,0:00,경기,경기도 성남시
LNG,판교ST#1,68.5,2025-10-25,0:00,2025-10-29,0:00,경기,경기도 성남시
수력,팔당#1,30.0,2025-03-31,9:00,2025-03-31,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-04-01,9:00,2025-04-01,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-04-02,9:00,2025-04-02,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-04-03,9:00,2025-04-03,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-04-04,9:00,2025-04-04,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-04-16,9:00,2025-04-18,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-05-19,9:00,2025-05-24,0:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-05-26,9:00,2025-05-31,0:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-06-09,9:00,2025-06-09,11:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-06-09,15:00,2025-06-09,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-06-16,9:00,2025-06-18,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-10-13,9:00,2025-10-13,18:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-11-12,9:00,2025-11-12,22:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-11-26,9:00,2025-11-27,0:00,경기,경기도 남양주시
수력,팔당#1,30.0,2025-12-03,9:00,2025-12-04,0:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-03-25,9:00,2025-04-29,0:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-05-26,9:00,2025-05-26,18:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-06-09,9:00,2025-06-09,18:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-06-10,9:00,2025-06-10,11:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-06-16,9:00,2025-06-18,18:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-10-13,9:00,2025-10-13,18:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-10-14,7:00,2025-10-14,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-10-15,7:00,2025-10-15,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-10-16,7:00,2025-10-16,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-10-17,7:00,2025-10-17,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-10-18,7:00,2025-10-18,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-03,7:00,2025-11-03,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-04,7:00,2025-11-04,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-05,7:00,2025-11-05,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-06,7:00,2025-11-06,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-07,7:00,2025-11-07,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-08,7:00,2025-11-08,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-10,7:00,2025-11-10,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-11,7:00,2025-11-11,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-12,9:00,2025-11-12,22:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-13,7:00,2025-11-13,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-14,7:00,2025-11-14,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-15,7:00,2025-11-15,17:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-11-26,9:00,2025-11-27,0:00,경기,경기도 남양주시
수력,팔당#2,30.0,2025-12-03,9:00,2025-12-04,0:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-01-21,9:00,2025-01-21,18:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-01-24,9:00,2025-01-24,18:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-03-31,9:00,2025-04-04,18:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-05-08,9:00,2025-05-17,0:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-06-10,15:00,2025-06-10,18:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-10-13,9:00,2025-10-13,18:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-11-12,9:00,2025-11-12,22:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-11-26,9:00,2025-11-27,0:00,경기,경기도 남양주시
수력,팔당#3,30.0,2025-12-04,9:00,2025-12-04,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2024-10-16,9:00,2025-03-25,0:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-03-31,9:00,2025-03-31,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-04-01,9:00,2025-04-01,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-04-02,9:00,2025-04-02,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-04-03,9:00,2025-04-03,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-04-04,9:00,2025-04-04,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-06-11,9:00,2025-06-11,11:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-10-13,9:00,2025-10-13,18:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-10-14,7:00,2025-10-14,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-10-15,7:00,2025-10-15,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-10-16,7:00,2025-10-16,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-10-17,7:00,2025-10-17,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-10-18,7:00,2025-10-18,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-03,7:00,2025-11-03,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-04,7:00,2025-11-04,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-05,7:00,2025-11-05,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-06,7:00,2025-11-06,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-07,7:00,2025-11-07,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-08,7:00,2025-11-08,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-10,7:00,2025-11-10,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-11,7:00,2025-11-11,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-12,9:00,2025-11-12,22:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-13,7:00,2025-11-13,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-14,7:00,2025-11-14,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-15,7:00,2025-11-15,17:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-11-26,9:00,2025-11-27,0:00,경기,경기도 남양주시
수력,팔당#4,30.0,2025-12-04,9:00,2025-12-04,18:00,경기,경기도 남양주시
LNG,평택GT#5,286.3,2025-03-15,0:00,2025-03-26,0:00,경기,경기도 평택시
LNG,평택GT#5,286.3,2025-05-01,0:00,2025-05-08,0:00,경기,경기도 평택시
LNG,평택GT#5,286.3,2025-09-13,0:00,2025-09-15,0:00,경기,경기도 평택시
LNG,평택GT#5,286.3,2025-11-29,0:00,2025-12-07,0:00,경기,경기도 평택시
LNG,평택GT#5,286.3,2025-12-18,0:00,2025-12-22,0:00,경기,경기도 평택시
LNG,평택GT#6,286.3,2025-03-15,0:00,2025-03-26,0:00,경기,경기도 평택시
LNG,평택GT#6,286.3,2025-05-01,0:00,2025-05-08,0:00,경기,경기도 평택시
LNG,평택GT#6,286.3,2025-09-13,0:00,2025-09-15,0:00,경기,경기도 평택시
LNG,평택GT#6,286.3,2025-10-03,0:00,2025-10-04,0:00,경기,경기도 평택시
LNG,평택GT#6,286.3,2025-11-29,0:00,2025-12-07,0:00,경기,경기도 평택시
LNG,평택GT#6,286.3,2025-12-18,0:00,2025-12-22,0:00,경기,경기도 평택시
LNG,평택ST#2,295.9,2025-03-15,0:00,2025-03-26,0:00,경기,경기도 평택시
LNG,평택ST#2,295.9,2025-05-01,0:00,2025-05-08,0:00,경기,경기도 평택시
LNG,평택ST#2,295.9,2025-09-13,0:00,2025-09-15,0:00,경기,경기도 평택시
LNG,평택ST#2,295.9,2025-11-29,0:00,2025-12-07,0:00,경기,경기도 평택시
LNG,평택ST#2,295.9,2025-12-18,0:00,2025-12-22,0:00,경기,경기도 평택시
LNG,포스코GT#10,100.0,2025-05-17,0:00,2025-06-02,0:00,인천,인천광역시 서구
LNG,포스코GT#10,100.0,2025-12-05,0:00,2025-12-07,0:00,인천,인천광역시 서구
LNG,포스코GT#10,100.0,2025-12-13,0:00,2026-01-01,0:00,인천,인천광역시 서구
LNG,포스코GT#11,100.0,2025-07-13,8:00,2025-07-13,12:00,인천,인천광역시 서구
LNG,포스코GT#11,100.0,2025-09-01,0:00,2025-09-17,0:00,인천,인천광역시 서구
LNG,포스코GT#11,100.0,2025-10-18,9:00,2025-10-18,11:00,인천,인천광역시 서구
LNG,포스코GT#11,100.0,2025-11-29,8:00,2025-11-29,17:00,인천,인천광역시 서구
LNG,포스코GT#12,100.0,2025-07-13,13:00,2025-07-13,17:00,인천,인천광역시 서구
LNG,포스코GT#12,100.0,2025-09-17,0:00,2025-10-03,0:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-01-18,8:00,2025-01-19,17:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-02-08,8:00,2025-02-09,17:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-02-23,0:00,2025-02-27,0:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-05-10,0:00,2025-05-24,0:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-07-12,0:00,2025-07-12,17:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-08-02,6:00,2025-08-02,17:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-08-23,0:00,2025-08-23,17:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-09-27,8:00,2025-09-27,17:00,인천,인천광역시 서구
LNG,포스코GT#13,183.2,2025-11-08,0:00,2025-11-08,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-01-18,8:00,2025-01-19,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-02-08,8:00,2025-02-09,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-02-23,0:00,2025-02-27,0:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-05-10,0:00,2025-05-24,0:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-07-12,0:00,2025-07-12,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-08-02,6:00,2025-08-02,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-08-23,0:00,2025-08-23,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-09-27,8:00,2025-09-27,17:00,인천,인천광역시 서구
LNG,포스코GT#14,183.2,2025-11-08,0:00,2025-11-08,17:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2024-12-28,8:00,2024-12-29,17:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-02-08,8:00,2025-02-09,17:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-02-24,10:00,2025-02-24,18:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-03-01,0:00,2025-03-05,0:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-03-16,0:00,2025-03-20,0:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-03-22,0:00,2025-03-23,12:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-05-10,0:00,2025-05-13,0:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-05-31,0:00,2025-06-04,0:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-07-26,8:00,2025-07-26,17:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-10-25,0:00,2025-10-28,0:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-11-07,0:00,2025-11-09,17:00,인천,인천광역시 서구
LNG,포스코GT#15,183.2,2025-12-13,8:00,2025-12-14,17:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2024-12-28,8:00,2024-12-29,17:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-02-08,8:00,2025-02-09,17:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-02-24,10:00,2025-02-24,18:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-03-01,0:00,2025-03-05,0:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-03-16,0:00,2025-03-20,0:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-03-22,0:00,2025-03-23,12:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-05-10,0:00,2025-05-13,0:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-05-31,0:00,2025-06-04,0:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-07-26,8:00,2025-07-26,17:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-10-25,0:00,2025-10-28,0:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-11-07,0:00,2025-11-09,17:00,인천,인천광역시 서구
LNG,포스코GT#16,183.2,2025-12-13,8:00,2025-12-14,17:00,인천,인천광역시 서구
LNG,포스코GT#17,242.7,2025-02-01,0:00,2025-02-01,17:00,인천,인천광역시 서구
LNG,포스코GT#17,242.7,2025-06-06,0:00,2025-06-11,0:00,인천,인천광역시 서구
LNG,포스코GT#17,242.7,2025-08-15,0:00,2025-08-18,0:00,인천,인천광역시 서구
LNG,포스코GT#17,242.7,2025-08-31,8:00,2025-08-31,12:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2024-12-28,0:00,2024-12-30,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-01-11,0:00,2025-01-13,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-01-25,0:00,2025-01-28,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-03-01,0:00,2025-03-04,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-03-14,0:00,2025-03-17,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-04-05,0:00,2025-04-07,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-04-17,0:00,2025-04-21,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-05-02,0:00,2025-05-07,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-05-17,0:00,2025-05-19,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-05-30,0:00,2025-06-02,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-06-14,0:00,2025-06-16,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-06-28,0:00,2025-06-30,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-07-26,0:00,2025-07-28,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-08-15,0:00,2025-08-18,0:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-10-03,0:00,2025-10-07,13:00,인천,인천광역시 서구
LNG,포스코GT#18,242.7,2025-10-17,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2024-12-28,0:00,2024-12-30,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-01-11,0:00,2025-01-13,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-01-25,0:00,2025-01-28,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-03-01,0:00,2025-03-04,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-03-15,0:00,2025-03-17,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-04-05,0:00,2025-04-07,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-04-17,0:00,2025-04-21,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-05-02,0:00,2025-05-07,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-05-17,0:00,2025-05-19,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-05-30,0:00,2025-06-02,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-06-14,0:00,2025-06-16,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-06-28,0:00,2025-06-30,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-07-26,0:00,2025-07-28,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-08-15,0:00,2025-08-18,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-10-08,0:00,2025-10-13,0:00,인천,인천광역시 서구
LNG,포스코GT#19,242.7,2025-10-24,0:00,2025-10-25,11:00,인천,인천광역시 서구
LNG,포스코GT#7,100.0,2025-03-08,0:00,2025-05-01,0:00,인천,인천광역시 서구
LNG,포스코GT#7,100.0,2025-05-10,8:00,2025-05-10,12:00,인천,인천광역시 서구
LNG,포스코GT#7,100.0,2025-05-24,6:00,2025-05-24,11:00,인천,인천광역시 서구
LNG,포스코GT#7,100.0,2025-06-06,8:00,2025-06-06,11:00,인천,인천광역시 서구
LNG,포스코GT#7,100.0,2025-10-09,8:00,2025-10-09,17:00,인천,인천광역시 서구
LNG,포스코GT#8,100.0,2025-05-10,12:00,2025-05-10,17:00,인천,인천광역시 서구
LNG,포스코GT#8,100.0,2025-05-24,6:00,2025-05-24,11:00,인천,인천광역시 서구
LNG,포스코GT#8,100.0,2025-06-06,8:00,2025-06-06,11:00,인천,인천광역시 서구
LNG,포스코GT#8,100.0,2025-10-15,0:00,2025-11-01,0:00,인천,인천광역시 서구
LNG,포스코GT#9,100.0,2025-05-07,0:00,2025-06-26,0:00,인천,인천광역시 서구
